Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
PIQUR Therapeutics,https://www.crunchbase.com/organization/piqur-therapeutics,"Biotechnology, Health Care, Medical, Pharmaceutical","Basel, Basel-Stadt, Switzerland",PIQUR Therapeutics is a Swiss pharmaceutical company focusing on the discovery and development of anti-cancer drugs.,"24,710",$1M to $10M,Active,2011-08-01,month,,,,,For Profit,http://www.piqur.com,"PIQUR Therapeutics is a Swiss pharmaceutical company focusing on the discovery and development of innovative anti-cancer drugs based on lipid kinase (PI3K) and mTOR inhibition. PIQUR’s pipeline originates from one of the most promising research areas in oncology. Both PI3K and mTOR are clinically validated drug targets in oncology. PIQUR has a secured patent scope protecting many chemical compounds. PIQUR Therapeutics AG develops breakthrough targeted oncology and dermatology medicines for the treatment of cancers and genetic diseases. The company lead compound bimiralisib focuses on the dual inhibition of the PI3K/mTOR pathway. Both PI3K and mTOR are clinically validated drug targets in oncology and dermato-oncology. PIQUR Therapeutics was founded in 2011 and is based in Basel, Switzerland.",Early Stage Venture,86892254,USD,86892254
iOnctura,https://www.crunchbase.com/organization/ionctura,"Biotechnology, Health Care, Medical Device, Pharmaceutical","Genève, Geneve, Switzerland",iOnctura is a clinical-stage biotechnology company that specializes in developing treatments for cancer.,"25,717",$1M to $10M,Active,2017-06-01,month,,,,,For Profit,https://www.ionctura.com,"iOnctura is a biopharmaceutical company focusing on novel therapeutics to modulate key culprits of immunosuppression in the tumor microenvironment. Immune checkpoint inhibitors (eg PD/PD-L1) have shown remarkable effectiveness for some but not for all cancer patients.  The company aims to improve current immune checkpoint therapies by developing novel drugs with potential safety and efficacy profiles that when combined with checkpoint inhibition have the potential to optimize clinical outcomes. Through its partnerships with Merck and Cancer Research Technology (the commercial arm of Cancer Research UK, London, UK), iOnctura has established a pipeline of preclinical molecules to advance towards the clinic in combination with immuno-oncology assets from Merck. iOnctura is supported by a world renowned scientific advisory board and, with its access to CRT’s drug discovery labs and network of academic collaborators, is well-positioned to rapidly establish novel combination therapies in the field of cancer immunology.",,41406565,USD,41406565
BioVersys,https://www.crunchbase.com/organization/bioversys-ag,"Biotechnology, Pharmaceutical","Basel, Basel-Stadt, Switzerland",BioVersys is a privately held Swiss biopharmaceutical company.,"25,789",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.bioversys.com,"Bioversys AG is a privately held Swiss biopharmaceutical company located in Basel that focuses on research and development of new drugs and compounds, which switch-off drug resistance within bacterial pathogens and restore the efficacy of approved antibiotics. Spun out of the ETH-Zurich in 2008, we have profound technological expertise that is based on solid IP.",Late Stage Venture,99736737,USD,99736737
mybacs,https://www.crunchbase.com/organization/mybacs,"Biotechnology, E-Commerce, Health Care, Shopping","Zug, Zug, Switzerland",mybacs is a Biotechnology company specialized in the human microbiome.,"26,668",Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://mybacs.com,"mybacs is a DTC, research-driven, Biotechnology company specialized in the human microbiome. Our goal is to revolutionize the market around intestinal healthcare and thus make a decisive contribution to the daily well-being of our customers. Our team of pharmaceutical scientists and physicians is focused on the development of innovative and highly-dosed synbiotic supplements. These are aligned by our singular formulations from specifically selected probiotic cultures, prebiotics as well as minerals and vitamins tailored to the individual needs of our customers.",Early Stage Venture,7638000,USD,7638000
Araris Biotech,https://www.crunchbase.com/organization/araris-biotech,"Biotechnology, Health Care","Zürich, Zurich, Switzerland",Araris Biotech is a biotechnology platform enables the attachment of any payload to ‘off the shelf’ antibodies.,"28,346",,Active,2019-01-01,year,,,,,For Profit,https://www.ararisbiotech.com,Araris Biotech AG (Araris) is a biotechnology start-up company. Their aim is to deliver a breakthrough technology platform that enables the development of next-generation ADC-based safe and potent drugs for various diseases and ailments.They are committed to produce high quality ADCs that do not require any engineering (antibody and/or cell-line) for site-specific conjugation instead the antibodies can directly be taken 'off-the-shelf'. The site-specifically modified ADCs can thus be produced rapidly within a few days and quality control and analysis can be performed quickly with high confidence. Their ADC technology is backed by two patents.,,43432939,USD,43432939
Debiopharm Group,https://www.crunchbase.com/organization/debiopharm,"Biotechnology, Medical, Medical Device, Pharmaceutical","Lausanne, Vaud, Switzerland",Debiopharm Group is a biopharmaceutical development specialist that in-licenses promising biologics and small molecule drug.,"28,888",$1M to $10M,Active,1979-01-01,year,,,,,For Profit,http://www.debiopharm.com/,Debiopharm Group is a biopharmaceutical development specialist that in-licenses promising biologics and small molecule drug candidates. They develop their products for global registration and maximum commercial potential for out-licensing to pharmaceutical partners for sales and marketing.,,4700000,USD,4700000
NBE-Therapeutics,https://www.crunchbase.com/organization/nbe-therapeutics,"Biotechnology, Health Care, Medical, Oncology, Therapeutics","Basel, Basel-Stadt, Switzerland",NBE-Therapeutics is a biotech company that develops oncology treatments for cancer patients.,"29,837",$1M to $10M,Active,2012-01-01,year,2020-12-10,day,,,For Profit,http://www.nbe-therapeutics.com,"NBE-Therapeutics is a privately owned Swiss, Basel-based biotech company that was founded in 2012. It is dedicated to developing cancer therapies to increase survival and improve the quality of life for cancer patients worldwide. The company’s immune-stimulatory therapies are based on a proprietary, highly differentiated Antibody-Drug Conjugate platform. Its ADC platform creates potent and safe immune-stimulatory ADCs with an anthracycline payload, not only directly targeting tumor cells but also inducing a long-lasting immunological anti-tumor effect.",M&A,65700364,USD,65700364
ImmunOs Therapeutics,https://www.crunchbase.com/organization/immunos-therapeutics,"Biotechnology, Health Care, Pharmaceutical","Schlieren, Zurich, Switzerland",ImmunOs Therapeutics is a clinical-stage biotechnology company.,"29,838",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.immunostherapeutics.com,ImmunOs Therapeutics AG is a clinical-stage biotechnology company focused on discovering and developing next generation and novel human immunomodulatory proteins with a role in both innate and adaptive immunity.Their mission is to develop the next generation of novel therapeutics that will improve the lives of patients with serious disease.,Early Stage Venture,88600000,CHF,90790423
Vector BioPharma,https://www.crunchbase.com/organization/vector-biopharma,"Biotechnology, Life Science","Basel, Basel-Stadt, Switzerland","Vector BioPharma's cutting-edge gene precision delivery technology will transform the safety, efficacy, and specificity of biologics.","30,326",,Active,2021-01-01,year,,,,,For Profit,https://www.vectorbiopharma.com/,"Vector BioPharma's cutting-edge gene precision delivery technology will transform the safety, efficacy, and specificity of biologics.",Early Stage Venture,30000000,USD,30000000
CDR-Life AG,https://www.crunchbase.com/organization/cdr-life-ag,"Biotechnology, Oncology","Schlieren, Zurich, Switzerland",CDR-Life AG is a biotech company that develops innovative therapeutic antibody fragments with a focus on immuno-oncology.,"31,136",,Active,2017-01-01,year,,,,,For Profit,https://cdr-life.com/,"CDR-Life is a Zurich-based biotech company that develops innovative therapeutic antibody fragments with a focus on immuno-oncology and ophthalmology. Our facilities are located in the Bio-Technopark in Schlieren-Zurich, Switzerland",Early Stage Venture,76000000,USD,76000000
Arvelle Therapeutics,https://www.crunchbase.com/organization/arvelle-therapeutics,Biotechnology,"Basel, Basel-Stadt, Switzerland",Arvelle Therapeutics  is a biopharmaceutical company with the mission of bringing innovative solution.,"32,226",$1M to $10M,Active,2019-01-01,year,2021-01-04,day,,,For Profit,https://www.arvelletx.com/,Arvelle Therapeutics is a biopharmaceutical company with the mission of bringing innovative solutions to patients suffering from CNS disorders.,M&A,221846724,USD,221846724
NOVIGENIX,https://www.crunchbase.com/organization/novigenix,"Artificial Intelligence (AI), Biotechnology, Health Diagnostics, Life Science, Machine Learning, Precision Medicine, Predictive Analytics","Epalinges, Vaud, Switzerland",Novigenix is a precision medicine company that specializes in ImmunoTranscriptomic solutions.,"32,615",,Active,2014-01-01,year,,,,,For Profit,https://www.novigenix.com,"Novigenix is a Swiss precision medicine company specialized in ImmunoTranscriptomic solutions for the detection of disease, therapy optimization, and disease recurrence monitoring to improve disease management and patient outcomes.   The Novigenix proprietary LITOseek platform is optimized for mapping the response of the immune system to onset and progression of disease by integrating patient multi-omics data, advanced Machine Learning, and artificial intelligence approaches, to provide actionable insights and precision solutions for optimization of patient’s therapeutic journey. Our product pipeline currently includes patient stratification solutions in the field of Immuno-Oncology, Colorectal Cancer early detection and recurrence monitoring, and therapy optimization solutions for management of cancer patients.   Novigenix provides services to Pharma and Biotech customers by leveraging the proprietary LITOseek data analytics and patient clinical data platform to deliver previously unknown insights into the immune system, and develop ImmunoTranscriptomic solutions with actionable biomarkers for optimization of new therapeutic modalities.",Early Stage Venture,21108513,USD,21108513
