Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Liberation Labs,https://www.crunchbase.com/organization/liberation-labs,"Agriculture, AgTech, Biopharma, Biotechnology","New York, New York, United States",Liberation Labs is a biotech firm that develops an industrial biotechnology system for agriculture.,"11,537",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://liberationlabs.com/,Liberation Labs is a biotech firm that develops an industrial biotechnology system for agriculture. It focuses on infrastructure that commercializes novel protein manufacturing at the scale.,Seed,84994009,USD,84994009
Versanis Bio,https://www.crunchbase.com/organization/versanis-bio,"Biotechnology, Life Science, Medical, Pharmaceutical","Oakland, California, United States",Versanis Bio discovers and develops medicines that address medical conditions prevalent in older adults.,"11,658",$1M to $10M,Active,2021-01-01,year,2023-07-13,day,,,For Profit,https://www.versanisbio.com,"Versanis Bio discovers and develops medicines that address medical conditions prevalent in older adults. Versanis Bio is advancing Bimagrumab, a human monoclonal antibody to the activin type II receptors that block the binding of ligands including activin A and myostatin. Bimagrumab has been studied by Novartis in more than a dozen controlled clinical trials that enrolled more than 1,500 people. Across key studies, Bimagrumab treatment consistently and potently induced significant loss of fat mass without loss of lean mass, and additionally improved HbA1c and other cardiometabolic parameters.",M&A,70000000,USD,70000000
Shinobi Therapeutics,https://www.crunchbase.com/organization/shinobi-therapeutics,"Biotechnology, Therapeutics","South San Francisco, California, United States",Shinobi Therapeutics is a biotechnology business that is working on a novel class of immune-evasive iPSC-derived cell treatments.,"11,661",,Active,2023-01-01,year,,,,,For Profit,https://www.shinobitx.com,Shinobi Therapeutics is a biotechnology business that is working on a novel class of immune-evasive iPSC-derived cell treatments.,Early Stage Venture,51000000,USD,51000000
Solve Therapeutics,https://www.crunchbase.com/organization/solve-therapeutics,"Biopharma, Biotechnology, Health Care, Therapeutics","Belmont, California, United States",Solve Therapeutics is a biopharmaceutical company that develops Antibody Drug Conjugate and Bispecific Therapeutics.,"11,917",,Active,2021-01-01,year,,,,,For Profit,http://www.solvetherapeutics.com,"Solve Therapeutics is a biopharmaceutical company that develops Antibody Drug Conjugate and Bispecific Therapeutics. The company was founded in 2021 and is headquartered in Belmont, California.",Early Stage Venture,126000000,USD,126000000
Glyphic Biotechnologies,https://www.crunchbase.com/organization/glyphic-biotechnologies,"Biotechnology, Health Care, Life Science","New York, New York, United States",Glyphic Biotechnologies is a biotechnology company that develops a protein sequencing platform.,"12,369",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.glyphic.bio,"Glyphic Biotechnologies is a biotechnology company that develops a protein sequencing platform. While DNA can reveal biological insights, proteins provide the actual insights into the functions of our bodies. The company is in the process of developing a pioneering, next-generation protein sequencing platform that will empower researchers to acquire unprecedented insights into both biology and diseases.",Seed,10633458,USD,10633458
Eyebiotech,https://www.crunchbase.com/organization/eyebiotech,"Biotechnology, Medical","New York, New York, United States",Eyebiotech is a privately held ophthalmology biotechnology company.,"12,471",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://eyebiotech.com/,Eyebiotech is a privately held ophthalmology biotechnology company working to deliver a new generation of therapies for eye diseases.,Early Stage Venture,130000000,USD,130000000
Vibe Bio,https://www.crunchbase.com/organization/vibe-bio,Biotechnology,"Boston, Massachusetts, United States","Vibe Bio is a community of patients, scientists, and partners committed to identifying, funding, and developing promising treatments.","12,542",,Active,2022-01-01,year,,,,,For Profit,https://www.vibebio.com/,"Vibe Bio is a community of patients, scientists, and partners committed to identifying, funding, and developing promising treatments for rare diseases and empowering patient communities with unprecedented ownership over the process.",,12000000,USD,12000000
Tome Biosciences,https://www.crunchbase.com/organization/tome-biosciences,"Biotechnology, Genetics, Medical","Watertown, Massachusetts, United States",Tome Biosciences is a biotechnology company that develops programmable gene insertion technology.,"12,582",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://tome.bio,"Tome Biosciences is a biotechnology company that develops programmable gene insertion technology.  Using CRISPR, its technologies allow them to insert any genetic sequence of any size at any location into any genome.",Early Stage Venture,213000000,USD,213000000
Kimia Therapeutics,https://www.crunchbase.com/organization/kimia-therapeutics,"Biotechnology, Therapeutics","Berkeley, California, United States",Kimia is a drug discovery company applying high throughput precision chemistry in combination.,"12,595",,Active,2022-01-01,year,,,,,For Profit,https://www.kimiatx.com,KimiaTherapeutics is a drug discovery business that uses high throughput precision chemistry in conjunction with genome editing and machine learning to uncover druggable sites at crucial nodes of intervention in human disease.,Early Stage Venture,55000000,USD,55000000
Aqua Cultured Foods,https://www.crunchbase.com/organization/aquacultured-foods,"AgTech, Biotechnology, Food Processing, Seafood, Sustainability","Chicago, Illinois, United States",AquaCultured Foods develops a novel new tech that creates an alternative seafood option through the use of microbial fermentation.,"12,646",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.aquaculturedfoods.com,"AquaCultured Foods develops a novel new tech that creates an alternative seafood option through the use of microbial fermentation.  Aqua Cultured Foods specializes in crafting seafood alternatives that mimic whole-muscle cuts, such as calamari, shrimp, scallops, tuna filets, and whitefish filets. Additionally, they manufacture minced ""seafood"" fillings suitable for various culinary applications like dumplings, ravioli, and sushi rolls.",Seed,7800000,USD,7800000
Centessa Pharmaceuticals,https://www.crunchbase.com/organization/centessa-pharmaceuticals,"Biotechnology, Pharmaceutical","Cambridge, Massachusetts, United States",Centessa Pharmaceuticals is a next-generation biopharmaceutical company that aims to reshape the traditional drug development process.,"12,922",$10M to $50M,Active,2021-01-01,year,2021-06-11,day,,,For Profit,https://www.centessa.com,Centessa Pharmaceuticals is a next-generation biopharmaceutical company that aims to reshape the traditional drug development process. The company applies an asset-centric R&D model at scale to advance a portfolio of highly validated programs led by industry-leading teams. Each program is developed by a Centessa Subsidiary and supported by a centralized infrastructure and the Centessa management team.,IPO,550000000,USD,550000000
Carenostics,https://www.crunchbase.com/organization/carenostics,"Artificial Intelligence (AI), Biotechnology, Health Care, Hospital, Machine Learning","Philadelphia, Pennsylvania, United States","Carenostics provides underdiagnosis, undertreatment, and health inequities of chronic disease treatment using AI & ML.","13,214",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.carenostics.com,,Seed,5000000,USD,5000000
Adcentrx Therapeutics,https://www.crunchbase.com/organization/adcentrx-therapeutics,"Biotechnology, Pharmaceutical","San Diego, California, United States",Adcentrx is a biotechnology company focused on therapeutic development for cancer and other life-threatening diseases,"13,285",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://adcentrx.com/,"Adcentrx is a biotechnology company focused on accelerating breakthroughs in protein conjugate therapeutic development for cancer and other life-threatening diseases. By combining the targeting precision of biologics and the disease fighting power of small molecule payloads, Adcentrx strives to develop next generation targeted therapies for improving patient treatment options.",Early Stage Venture,101000000,USD,101000000
Nvelop Therapeutics,https://www.crunchbase.com/organization/nvelop-therapeutics,"Biotechnology, Genetics, Medical","Cambridge, Massachusetts, United States",Nvelop Therapeutics is a biotechnology company that provides gene editing technology services for unmet major disease needs.,"13,537",,Active,2022-01-01,year,,,,,For Profit,,Nvelop Therapeutics is a biotechnology company that provides gene editing technology services for unmet major disease needs.,Seed,100000000,USD,100000000
EpiBiologics,https://www.crunchbase.com/organization/epibiologics,"Biotechnology, Health Care, Medical, Therapeutics","San Mateo, California, United States",EpiBiologics develops antibody-based targeted therapies against membrane and extracellular proteins.,"13,543",$1M to $10M,Active,2022-01-01,year,,,,,For Profit,https://www.epibiologics.com,EpiBiologics develops antibody-based targeted therapies against membrane and extracellular proteins that drive underlying disease biology. The company provides an EpiTAC platform that enables the development of targeted therapies that degrade disease-driving membrane and extracellular proteins in a wide range of disorders.,Early Stage Venture,73000000,USD,73000000
