Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Cytochroma,https://www.crunchbase.com/organization/cytochroma,"Biotechnology, Clinical Trials, Pharmaceutical","Kingston, Ontario, Canada","Cytochroma is a clinical stage specialty pharmaceutical company that designs, develops and commercializes prescription products to treat","444,548",,Closed,1996-01-01,year,2013-01-08,day,2013-01-01,month,For Profit,http://www.cytochroma.com,"Cytochroma is a clinical stage specialty pharmaceutical company that designs, develops and commercializes prescription products to treat and prevent the clinical consequences of vitamin D insufficiency and secondary hyperparathyroidism (SHPT) associated with chronic kidney disease (CKD). The Company has an advanced portfolio of new therapies designed to safely and effectively treat patients with vitamin D insufficiency and SHPT associated with Stage 3, 4 or 5 CKD. In addition, Cytochroma is developing novel therapies to treat elevated blood phosphorus levels (hyperphosphatemia) in order to improve the control of SHPT in CKD patients.",M&A,75830927,USD,75830927
Norgen Biotek,https://www.crunchbase.com/organization/norgen-biotek,"Biotechnology, Life Science, Manufacturing","Thorold, Ontario, Canada","Norgen Biotek is an innovative biotechnology company providing RNA, DNA and protein purification kits of exceptional quality, ease-of-use.","447,253",,Active,1998-01-01,year,,,,,For Profit,https://norgenbiotek.com/,"Norgen Biotek was founded in 1998 by Professor Yousef Haj-Ahmad. The company is located in a 24,000 square foot state-of-the-art facility in Thorold, Ontario, Canada a few blocks from Brock University. Norgen is an ISO 9001, ISO 13485 and ISO 15189 certified fully-integrated Canadian biotechnology company focusing on sample preparation. Norgen’s ISO 9001 and ISO 13485 certifications indicate their commitment to manufacturing and selling high quality products, as well as their commitment to continually improving their  company, their products and their quality management system. Their  ISO 15189 accreditation emphasizes their commitment to quality in their laboratory and R&D services. Norgen’s scope of accreditation for ISO 15189 allows the company to provide high quality, competent molecular diagnostic testing for research purposes and clinical trials. In addition, Norgen has received numerous awards over the years, including being recognized as one of Canada's Top 10 Life Science Companies.",,,,
Neuromed Pharmaceuticals,https://www.crunchbase.com/organization/neuromed-pharmaceuticals,"Biopharma, Biotechnology, Health Care","Vancouver, British Columbia, Canada","Neuromed Pharmaceuticals, Ltd., a biopharmaceutical company, develops, produces, markets, and sells pain therapies.","454,568",,Active,1998-01-01,year,2009-12-21,day,,,For Profit,http://www.neuromed.com/,"Neuromed Pharmaceuticals is focused on the development, production, and marketing of pain therapies in Canada and the United States. Neuromed Pharmaceuticals was acquired by Zalicus in December 2009. Neuromed Pharmaceuticals was founded in 1998 and is based in Vancouver, Canada.",M&A,136300000,USD,136300000
VisualSonics,https://www.crunchbase.com/organization/visualsonics,Biotechnology,"Toronto, Ontario, Canada",VisualSonics is a Biotechnology company.,"472,070",,Active,1999-01-01,year,2010-05-27,day,,,For Profit,http://www.visualsonics.com,,M&A,,,
Syndel,https://www.crunchbase.com/organization/syndel,"Aquaculture, Biotechnology, Health Care, Pharmaceutical","Nanaimo, British Columbia, Canada","For more than 40 years, Syndel has been a leader in developing high quality aquaculture pharmaceutical health and nutritional products.","474,785",,Active,1965-01-01,day,,,,,For Profit,https://syndel.com/,,,,,
SCCL,https://www.crunchbase.com/organization/sccl-22a2,"Agriculture, Biotechnology, Confectionery, Food and Beverage, Food Processing, Health Care, Veterinary","Saskatoon, Saskatchewan, Canada",SCCL has been dedicated to providing all natural bovine colostrum products to our customers worldwide.,"481,119",$10M to $50M,Active,1994-01-01,year,,,,,For Profit,https://sccl.com/english/,"SCCL is a privately held biosciences company specializing in developing and producing innovative colostrum products from healthy dairy cows approved to produce milk for human consumption.Scientists at SCCL have developed methods of accurately measuring some of the key immunological, metabolic, and nutritional components found in colostrum. Using these assays, in combination with a proprietary processing method that preserves the levels of key components, SCCL produces spray dried, refined colostrum products that contain specified levels of important ingredients.",,,,
Performance Plants,https://www.crunchbase.com/organization/performance-plants,"Agriculture, Biofuel, Biotechnology","Kingston, Ontario, Canada",Performance Plants Inc. is a global leader in agricultural and biofuel biotechnology.,"483,967",,Active,1995-01-01,year,,,,,For Profit,http://www.performanceplants.com/,"Performance Plants Inc. (PPI) is a privately owned, internationally recognized, mature agriculture biotechnology developer with a series of powerful, validated ‘game-changing’ technologies that are readily applied to major staple crops for significant improvement of their productivity.   The company has a solid R&D platform, a robust pipeline of products, and a successful commercialization strategy that has secured licensing or co-development agreements with many major multinational seed companies such as Bayer Cropscience, RiceTec, DBN, Biocentury Transgene and Mahyco. The company has recently opened up the Chinese and Indian market by establishing multiple licensing and commercial product development agreements with leading Chinese and Indian seed and agricultural biotechnology companies.  Performance Plants is involved in gene discovery, trait development & commercialization of technologies for seeds to protect and enhance yields in all major crops globally.  PPI’s technology will allow farmers in many countries to increase yields and reduce the need for irrigation, particularly in drought and heat stressed areas. It also reduces the need for other costly and potentially harmful chemicals while helping to feed a growing population and reduces emissions and water usage. Their technology has shown to increase the yield of biomass for non-food biofuel crops.   PPI does not introduce any foreign genes into its products; rather it regulates the plant's own genes to increase or decrease expression of the genes responsible for key traits.  In August 2013, PPI signed their 3rd commercial license agreement with Bayer CropScience for the use of PPI’s Heat and Drought Tolerance Technology in wheat.  This agreement is significant as wheat is very susceptible to heat above 26 degrees Celsius.  Bayer CropScience is a world leader in wheat seed sales and in development of next generation high-yielding wheat crops using biotechnologies.",,30540596,USD,30540596
Enobia Pharma,https://www.crunchbase.com/organization/enobia-pharma,"Biotechnology, Genetics, Health Care, Medical","Montreal, Quebec, Canada",Enobia Pharma develops therapies for the treatment of serious genetic bone disorders.,"490,202",,Active,1997-01-01,year,2011-12-29,day,,,For Profit,http://www.enobia.com,Enobia develops therapies to treat serious genetic bone disorders for which there are no approved treatments.,M&A,158350804,USD,158350804
ESC - Environmental Systems Corporation,https://www.crunchbase.com/organization/esc-environmental-systems-corporation-0a92,"Biotechnology, Construction, Life Science, Manufacturing","Toronto, Ontario, Canada","ESC - Environmental Systems Corporation constructs cleanrooms for life science, pharmaceutical and biological safety laboratories.","492,525",,Active,1983-01-01,year,,,,,For Profit,https://www.e-s-c.com/,,,,,
Canada Clean Room,https://www.crunchbase.com/organization/canada-clean-room,"Biotechnology, Product Design, Technical Support","Kanata, Ontario, Canada","Canada Clean Room is a company that produces cleaning and disinfecting products for pharmaceutical, and microelectronic cleanrooms.","496,078",,Active,1990-01-01,year,,,,,For Profit,https://ccrcanada.com/,"Canada Clean Room is a company that specializes in the production of cleaning and disinfecting products. These products are primarily designed for use in pharmaceutical, biotechnology, and microelectronic cleanrooms. The company offers a range of solutions for particle and microbiological control, including a cleanroom pen with low sodium black ink and a high-density poly barrel to limit particle generation. In addition to product design, Canada Clean Room also provides technical support to its customers, ensuring they can effectively use the products to maintain clean and safe environments.",,,,
YM BioSciences,https://www.crunchbase.com/organization/ym-biosciences,"Biotechnology, Pharmaceutical","Toronto, Ontario, Canada",YM BioSciences is a life sciences product development company that identifies and advances a diverse portfolio of promising cancer-related,"500,944",,Closed,1994-01-01,day,2012-02-29,day,,none,For Profit,http://www.ymbiosciences.com,"YM BioSciences is a life sciences product development company that identifies and advances a diverse portfolio of promising cancer-related products at various stages of development. YM has proven regulatory and clinical trial expertise and a diversified business model designed to reduce risk while advancing clinical products toward international approval, marketing and commercialization.",M&A,,,
