Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
GRIT Biotechnology,https://www.crunchbase.com/organization/grit-biotechnology,"Biotechnology, Health Care, Medical Device","Shanghai, Shanghai, China",GRIT Biotechnology develops tumor infiltration lymphocytes immunotherapy for solid tumors.,"27,108",$10M to $50M,Active,2019-01-01,year,,,,,For Profit,https://www.grit-bio.com,"GRIT Biotechnology develops tumor infiltration lymphocytes immunotherapy for solid tumors. The company was founded in 2019 and is headquartered in Shanghai, China.",Early Stage Venture,69473648,USD,69473648
Innocare,https://www.crunchbase.com/organization/innocare,"Biotechnology, Health Care, Pharmaceutical","Changping, Beijing, China",InnoCare is a Chinese biopharmaceutical company that develops treatment for cancer and autoimmune diseases. ,"27,251",$1M to $10M,Active,2013-12-13,day,2020-03-20,day,,,For Profit,http://www.innocarepharma.com,"InnoCare is a biopharmaceutical company rooted in China with the global vision to discover and develop novel treatment for cancer and autoimmune diseases. InnoCare' s core scientific team members have strong educational backgrounds and rich drug innovation experiences in the U.S. and China. InnoCare also has an elite Scientific Advisory Board (SAB) comprising of professionals from leading universities, hospitals, academic institutions and pharmaceutical industry. InnoCare is forging forward on the critical path of defeating diseases and pushing the boundaries of innovation into unchartered territories.",IPO,215000000,USD,215000000
iCarbonX,https://www.crunchbase.com/organization/icarbonx,"Artificial Intelligence (AI), Biotechnology, Health Care, Machine Learning","Shenzhen, Guangdong, China",iCarbonX is a China-based artificial intelligence platform for health data company.,"27,461",$10M to $50M,Active,2015-10-27,day,,,,,For Profit,https://www.icarbonx.com/,"iCarbonX aimed at building a ecosystem of digital life based on the combination of consumers’ big life data, internet and artificial intelligence. The individual health steward, created by the common efforts of artificial intelligence team and top biotechnology,will lead a healthy life through the digital life ecosystem. The main founding team of the company was from the BGI Tech. It was deeply experienced in omics technology, mobile health, medical service, biological data analysis, artificial intelligence and data mining,etc. They will create the first and also most professional data collection platform of millions of health data in China, combine the best biotechnology and the top team of artificial intelligence, and integrate the advantages of artificial intelligence into the abundant analyses and applications of big life data through data mining and machine learning.",Early Stage Venture,200000000,USD,200000000
Singleron Biotechnologies,https://www.crunchbase.com/organization/singleron-biotechnologies,Biotechnology,"Nanjing, Jiangsu, China",Singleron Biotechnologies is an innovative molecular diagnostic company.,"27,614",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://singleron.bio/,"Singleron Biotechnologies is a developer and provider of clinical diagnosis, health management and drug development products and services. The company is dedicated to applying single cell analysis techniques and has obtained a world wide exclusive IP license from Yale University for its uniquely designed microfluidic single cell processing device, and has developed the innovative SCOPE single-cell pre-sequencing preparation system based on this microfluidic device.",Early Stage Venture,144594492,USD,144594492
3D Medicines,https://www.crunchbase.com/organization/3d-medicines,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Minhang, Shanghai, China",3D Medicines mission is to improve people’s health through cancer personalized diagnostics and treatment.,"27,763",,Active,2010-01-01,year,2022-12-15,day,,,For Profit,http://www.3dmedcare.com,"3D Medicines, we use individual’s genetic information to prevent, diagnose, and treat cancer. We develop personalized medicines according to target population’s genetic background, to increase efficacy and safety. ",IPO,505941268,USD,505941268
Taimei Technology,https://www.crunchbase.com/organization/taimei-medical-technology,"Biopharma, Biotechnology, Clinical Trials, Cloud Computing, Medical, Pharmaceutical, Software","Jiaxing, Zhejiang, China",Taimei Technology provides a cloud platform for clinical research collaboration.,"27,868",$50M to $100M,Active,2013-06-06,day,,,,,For Profit,http://www.taimei.com,"Taimei Technology is a Digital Innovator in the R&D and Life Science Industry. Taimei has developed an industry-leading, successfully deployed integrated digital platform that is dedicated to clinical research with in-depth insights into drug R&D, pharmacovigilance, marketing & sales and market access. Our unified digital platform integrates advanced AI, big data, cloud computing and mobile Internet technologies to provide innovative solutions to the industry stakeholders across the full product life cycle. Taimei Technology is building the infrastructure for the future of the life science industry to accelerate product launches, improve quality, enhance drug safety, improve drug accessibility and reduce the medical burden on patients and providers.",,530277791,USD,530277791
Biotheus,https://www.crunchbase.com/organization/biotheus,"Biotechnology, Health Care","Zhuhai, Guangdong, China",Biotheus is a biotech company that focuses on the discovery and development of antibody-based therapeutics.,"28,224",$10M to $50M,Active,2018-01-01,year,,,,,For Profit,http://www.biotheus.com,"Biotheus is an up-and-coming biotech company focused on curing malignant tumors and autoimmune diseases. Biotheus is committed to research and development, and commercialization of first-class innovative biologics mainly through the discovery of next-generation multispecific antibodies.",Late Stage Venture,145369273,USD,145369273
ABclonal,https://www.crunchbase.com/organization/abclonal,"Biometrics, Biopharma, Biotechnology","Wuhan, Hubei, China",ABclonal is a biotechnology company that is a supplier of global antibody and molecular enzyme reagents.,"28,227",,Active,2011-01-01,day,,,,,For Profit,https://abclonal.com/,"ABclonal Technology is a rapidly growing life science research and diagnostic reagents provider. With scientists from world-class universities, the company thrives on improving the quality of life science research by providing high-quality antibodies, proteins, ELISA kits, NGS library preparation kits and molecular enzymes.",Late Stage Venture,282134238,USD,282134238
Boan Biotech,https://www.crunchbase.com/organization/boan-biotech,"Biotechnology, Health Care, Hospital, Medical, Pharmaceutical, Product Research, Therapeutics","Yantai, Liaoning, China",Boan Biotech is a biopharmaceutical company developing therapeutic antibodies.,"28,824",,Active,2013-01-01,year,2022-12-30,day,,,For Profit,https://www.boan-bio.com,"Boan Biotech is a biopharmaceutical company developing therapeutic antibodies with a focus on key therapeutic areas including oncology, metabolism, autoimmunity, and ophthalmology.",IPO,892900000,CNY,137032537
Bluesail Surgical,https://www.crunchbase.com/organization/bluesail-surgical,"Biotechnology, Medical, Medical Device","Beijing, Beijing, China",Bluesail Surgical is a surgical device company that specializes in the development of surgical instruments for cardiovascular treatments.,"29,286",,Active,2019-01-01,year,,,,,For Profit,http://www.bluesailsurgical.com,Bluesail Surgical is a surgical device company that specializes in the development of innovative surgical instruments for cardiovascular and cerebrovascular treatments.,,900000000,CNY,126860622
Hengsai Biological,https://www.crunchbase.com/organization/hengsai-biological,"Biotechnology, Health Care, Medical","Guangdong, Jilin, China",Hengsai Bio is a tumor immunotherapy developer that engages in R&D and industrialisation of a new generation dendritic cell tumor vaccines.,"29,786",,Active,2018-01-01,year,,,,,For Profit,,,Early Stage Venture,100000000,CNY,14022689
Sciwind Biosciences,https://www.crunchbase.com/organization/sciwind-biosciences,"Biotechnology, Health Care, Pharmaceutical","Hangzhou, Zhejiang, China",Sciwind Biosciences is a drug research and development company for metabolic diseases.,"29,879",,Active,2017-01-01,year,,,,,For Profit,http://www.sciwind.com.cn,"Sciwind Biosciences is a developers of drugs intended to treat metabolic disorders. The company's drugs contain protein and peptide candidates for non-alcoholic steatohepatitis, enabling physicians to treat their patients in an enhanced way.",Late Stage Venture,136343919,USD,136343919
Eucure Biopharma,https://www.crunchbase.com/organization/eucure-biopharma,"Biotechnology, Health Care, Health Diagnostics, Oncology, Pharmaceutical","Beijing, Beijing, China",Eucure Biopharma is a biotechnology company that develops immuno-oncology targeted antibodies.,"30,130",,Active,2016-11-01,month,,,,,For Profit,http://www.eucure.com/en,"Eucure Biopharma is a global biotechnology company headquartered in Beijing, China. They are committed to the discovery and development of innovative immuno-oncology targeted antibodies which mainly focus on immune checkpoints. Several products have entered the CMC stage and has applied for clinical trial in 2019. Their mission is to develop antibody treatments to improve the survival rate of tumor patients.",Early Stage Venture,250000000,CNY,38026862
