Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
lit.it,https://www.crunchbase.com/organization/lit-it,"Blockchain, Media and Entertainment, Social Media, Web3","Singapore, Central Region, Singapore",We are a social video app providing aspiring and established creators and viewers with unique rewards and entertainment experiences.,"51,987",Active,2020-01-01,year,,,,,For Profit,http://www.lit.it,"We are a social video app providing aspiring and established creators and viewers with unique rewards and entertainment experiences. As part of the creator economy, we believe that the future of the web is one where creators will be rewarded for their creations and consumers will be incentivised to participate and contribute. Our mission is simple: to provide all creators and viewers with the opportunity to create and enjoy socially engaged entertainment experiences and be rewarded for it. We believe that the power of web3 technology will enable us to achieve these goals and make the greatest difference for all.",Seed,3000000,USD,3000000
Betafi,https://www.crunchbase.com/organization/betafi,"Product Design, Product Research, Web Development","Singapore, Central Region, Singapore",Betafi is a product research and feedback platform.,"52,830",Active,2020-01-01,year,,,,,For Profit,https://www.betafi.co,"Betafi is a platform that allows companies to quickly get feedback on their designs, beta software, and websites in progress. The features of the product include product validation, recruiting of testers, interview scheduling, prototype sharing, note-taking, cross-reference insights, multi-language automated transcription, integrations with figma, adobe XD, etc.",Seed,1300000,USD,1300000
Una Brands,https://www.crunchbase.com/organization/una-brands,"Analytics, Artificial Intelligence (AI), E-Commerce, Retail","Singapore, Central Region, Singapore",Una Brands provides a streamlined way for e-commerce business owners to sell their companies.,"54,148",Active,2020-01-01,year,,,,,For Profit,https://www.una-brands.com,"Una Brands provides a fast and fair way for e-commerce business owners to sell their companies. The company uses significant growth capital to transform its e-commerce brand into a household name. Una's data analytics and AI platform will help automate and optimize their processes, giving them a competitive edge. Una Brands was founded in 2020 and is based in Singapore.",Late Stage Venture,115000000,USD,115000000
Rocket Academy,https://www.crunchbase.com/organization/rocket-academy,"E-Learning, Software","Singapore, Central Region, Singapore",Rocket Academy is a start-up providing online coding courses.,"54,733",Active,2020-01-01,year,,,,,For Profit,https://www.rocketacademy.co,"Rocket Academy has developed two courses to date: Coding Basics, an introductory course for beginners to learn the basics of coding; and Software Engineering Bootcamp (SEB), which prepares students for a career in software engineering.",Seed,1500000,SGD,1104566
Wholee,https://www.crunchbase.com/organization/wholee,E-Commerce,"Woodlands, North Region, Singapore",Wholee is a member-only zero-markup store.,"56,344",Active,2020-01-01,year,,,,,For Profit,https://www.wholee.sale/,"Wholee is an e-commerce website, dedicated to become customers' reliable lifetime partners.",Early Stage Venture,87500000,USD,87500000
TiTi Protocol,https://www.crunchbase.com/organization/titi-protocol,"Analytics, Finance, Financial Services, Risk Management, Web3","Singapore, Central Region, Singapore",TiTi Protocol aims to bring a new type of elastic supply algorithm stablecoin solution to DeFi and Web3.,"56,707",Active,2020-01-01,year,,,,,For Profit,https://titi.finance,TiTi Protocol always monitors changes in the total value of reserve to calculate the average price of TiUSD in circulation and adjusts the market-making peg price of TiUSD in the primary market through the ReOrders mechanism.,Seed,3500000,USD,3500000
Laevitas,https://www.crunchbase.com/organization/laevitas,"Analytics, Consulting, Information Services","Singapore, Central Region, Singapore",Laevitas is a data analytics platform,"57,206",Active,2020-01-01,year,,,,,For Profit,https://laevitas.ch/,Laevitas is a data analytics platform based on quantitative finance models for the crypto-asset market. The company aims to provide analysis by implementing mathematical models on data from a variety of crypto-asset derivatives markets,Seed,2500000,USD,2500000
Ligature Therapeutics,https://www.crunchbase.com/organization/ligature-therapeutics,"Biotechnology, Medical, Therapeutics","Singapore, Central Region, Singapore",Ligature Therapeutics is a biotech company that develops small molecules for targeted protein degradation to treat intractable diseases.,"58,759",Active,2020-01-01,year,,,,,For Profit,https://ligaturetx.com,"Ligature Therapeutics is an early-stage biotechnology company that develops small molecule “protein degrader” therapeutics. Ligature Therapeutics is an early-stage drug discovery company that takes a novel approach towards developing small molecules for targeted protein degradation to treat intractable diseases. Ligature Therapeutics was founded by doctors Alvin Hung, Thomas Keller, and Congbao Kang with initial investment from Lightstone Singapore, a Singapore-focused venture fund founded in 2016 by Lightstone Ventures.",Seed,6000000,USD,6000000
QoreNext,https://www.crunchbase.com/organization/qore-237c,"Artificial Intelligence (AI), B2B, Data Integration, Machine Learning","Singapore, Central Region, Singapore",QoreNext is a cloud-based platform for enterprise data content.,"59,110",Active,2020-01-01,year,,,,,For Profit,https://www.qorenext.com,"QoreNext is a tech startup and it is a cloud-based platform for the enterprise foundational data content powering artificial intelligence and business intelligence. They provide data with a flexible pricing model. Their services include machine learning data services, contextual data tagging, image recognition training, concatenated field data sets, client-specific data sets, targeted entity data sourcing, and more.",Seed,1500000,USD,1500000
Albatroz Therapeutics,https://www.crunchbase.com/organization/albatroz-therapeutics,"Biotechnology, Therapeutics","Singapore, Central Region, Singapore",Albatroz Therapeutics operates as a biotechnology company.,"59,333",Active,2020-01-01,year,,,,,For Profit,https://www.albatroztherapeutics.com/,"Albatroz Therapeutics operates as a biotechnology company. Albatroz Therapeutics aims to control extracellular matrix (ECM) remodeling in disease, with our initial focus on solid tumors and arthritis.",Seed,3000000,USD,3000000
Starboard,https://www.crunchbase.com/organization/starboard-1dac,"Accounting, Advice, Information Technology, Professional Services","Singapore, Central Region, Singapore","Starboard is an IT company that provides accounting, compliance, tax, and business advisory services.","63,914",Active,2020-01-01,year,,,,,For Profit,https://www.starboardhq.com,"Starboard is an IT company that provides accounting, compliance, tax, and business advisory services. Starboard's technology gives customers their own client management dashboard, access to all communications and jobs in one location, and automation tools to help with all the tedious tasks. The Starboard platform, which is accessible on both the web and mobile devices, promises to assist entrepreneurs with corporate, regulatory, and monetary issues related to doing business in international markets.",Seed,3500000,USD,3500000
Surer,https://www.crunchbase.com/organization/surer,"Auto Insurance, FinTech, Insurance, InsurTech, Property Insurance","Singapore, Central Region, Singapore",Surer is a cloud-based insuretech web platform with a digital ecosystem of intermediaries and insurers.,"64,065",Active,2020-01-01,day,,,,,For Profit,https://www.surer.sg,Surer is a cloud-based web platform to solve inefficiencies within the insurance industry. The platform helps intermediaries work with clients and insurers with greater speed and efficiency through automation.,Seed,1100000,USD,1100000
