Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
TopCV,https://www.crunchbase.com/organization/topcv,"Artificial Intelligence (AI), Recruiting, SaaS, Software","Hanoi, NA - Vietnam, Vietnam","Leading the next generation of HR Tech, providing technology solutions to connect and develop human resources in Vietnam","162,243",Active,2016-10-10,day,,,,,For Profit,https://www.topcv.com.vn,"Established in 2016 by founder Hieu Tran & team, TopCV has developed from an online CV builder to a technology platform that brings solutions to aid businesses in addressing all Recruitment – Human Resources problems. With an annual revenue growth rate of 300% and more than 200,000 clients and over 7 million users in Vietnam, TopCV has become a “phenomenon” in the field of HRTech.  - Vision: To become a leading provider of technology solutions to connect and develop human resources in Vietnam. - Mission: Bringing the leading recruitment technology platform of Vietnam, successfully applying AI to the system to optimize the recruitment process of the candidate, proactively connecting relevant candidates with employers, thereby enhancing the user experience. With the latest tens of millions of dollars in investment from Mynavi, TopCV focuses on fully upgrading its deep application of Artificial Intelligence (AI) and Recruitment Marketing to bring solutions to assist businesses in addressing all recruitment problems concurrently. Before Mynavi, TopCV gained trust and credibility from domestic and foreign investment funds such as Nextrans, Next100, and VIC Partners… TOPCV HONORS & AWARDS - No. 1 recruitment website in Vietnam (SimilarWeb’ 2022 Ranking) - Top 10 Vietnam ICT Companies Program 2021 - Vietnam Digital Transformation Platform Supplying Companies - Sao Khue Awards in 2020 and 2021 in the field of “Digital Transformation Platforms, New Technology Solutions, and Tools for Application.” - Top 15 startups selected by Google to participate in Google for Startups Accelerator: Southeast Asia 2020 - Vietnam’s Top 100 Brands 2020 - Runner-up in Startup Funding Camp 2018 - Top 15 Startups Viet 2018 MAIN PRODUCTS AND SERVICES https://www.topcv.vn https://www.tuyendung.topcv.vn https://www.happytime.vn https://www.testcenter.vn https://www.insider.tophr.vn Website https://www.topcv.com.vn",Early Stage Venture,,USD,
Chatbot Vietnam,https://www.crunchbase.com/organization/chatbot-vietnam,"Artificial Intelligence (AI), Chatbot, Messaging","Ho Chi Minh City, NA - Vietnam, Vietnam",Chatbot Vietnam is a chatbot platform.,"165,390",Active,2017-01-01,year,,,,,For Profit,,"Chatbot Vietnam is a chatbot platform, providing solutions for businesses and online businesses on OTT platforms like messenger, Zolo, Watsapp.",Seed,500000,USD,500000
TrueMoney,https://www.crunchbase.com/organization/truemoney-2474,"Financial Services, Mobile Apps, Mobile Payments","Hanoi, NA - Vietnam, Vietnam",TrueMoney is a mobile application that provides payment services.,"166,897",Active,2016-01-01,year,,,,,For Profit,https://truemoney.com.vn,,,,,
btaskee,https://www.crunchbase.com/organization/btaskee,"Automotive, Consumer, E-Commerce, Housekeeping Service, Internet, Local, Mobile, Travel","Ho Chi Minh City, NA - Vietnam, Vietnam",We provide on-demand household services by connecting customers with local experts through our web and mobile platform.,"172,661",Active,2016-01-01,day,,,,,For Profit,http://www.btaskee.com,"bTaskee is a platform for on-demand home cleaning services. It connects the users with prescreened local professional cleaners. bTaskee’s main services include household cleaning and air-conditioner cleaning, and it provides its services mainly to Ho Chi Minh, Ha Noi, and Da Nang.  The company was founded in 2016, and it is headquartered in Ho Chi Minh City, Vietnam. Currently, bTaskee provides service to over 20,000 customers with over 1,000 registered cleaners across three cities.",Seed,,USD,
SOTATEK JSC,https://www.crunchbase.com/organization/sotatek,"Apps, Artificial Intelligence (AI), Information Technology, Outsourcing, Smart Contracts, Software","Hanoi, NA - Vietnam, Vietnam","Global Software Development as a Service (SDaaS), Blockchain & IT Consulting","179,586",Active,2015-08-11,day,,,,,For Profit,https://www.sotatek.com/,"SotaTek is a global Software Development as a Service (SDaaS) & IT Consulting group with 8 international offices in Vietnam, the US, Australia & Japan. We deliver sustainable Software Development, including Web/App, Blockchain, AI & Machine Learning, Odoo ERP with success guaranteed.",,,,
7home,https://www.crunchbase.com/organization/homeadvisor,"Home Services, Professional Services","Hanoi, NA - Vietnam, Vietnam",7HOME JSC is a VietNamese national company specializing in advising & selling real estate,"179,827",Closed,2015-12-01,day,2017-10-02,day,,none,For Profit,http://www.7home.vn,"7HOME JSC is a VietNamese national company specializing in advising,  selling real estate and being the middleman connecting seller and buyer for the fastest and trustful transaction.",M&A,29000000,USD,29000000
Ferosh,https://www.crunchbase.com/organization/ferosh,"E-Commerce, Fashion","Hanoi, NA - Vietnam, Vietnam",Online shopping store distributing high-class fashion clothing and accessories,"184,862",Active,2016-07-01,month,,,,,For Profit,http://ferosh.vn/,"Ferosh is the first online shopping store distributing only high-class fashion clothing and accessories in Vietnam, was launched in 2016. The website aims to give customers access to a wide range of the highest quality designer labels and fashion brands of today. Developed on a clean, simple, user-friendly online platform, Ferosh has been launched as a trend-setting shopping destination where customers can explore an extensive collection of high-end fashion products. Each item displayed on Ferosh is carefully selected to appeal to the high-end market. The criteria for selection focus on the qualities and styles of different designers in terms of materials employed and the treatment of the fabric.",Seed,100000,USD,100000
Diffcat,https://www.crunchbase.com/organization/diffcat,"Apps, Event Management, Mobile, Mobile Apps, News, Social Media, Video, Video Games","Ho Chi Minh City, NA - Vietnam, Vietnam",Helping people all over the world to create meaningful relationships with Augmented Reality (AR) and games,"186,420",Closed,2016-10-01,month,,,,none,For Profit,http://diffcat.com/,"Diffcat is the company that developed the world famous viral app FaceDance Challenge in 2017. FaceDance Challenge gained global virality when it was featured by Buzzfeed, Huffington Post and Mashable, in addition to local news networks throughout Asia. The company is now building FaceConnect - a new social network based on the viral game FaceDance Challenge, camera-based games and video chat to help people from all over the world to build meaningful new friendships.",Seed,425000,USD,425000
Cricket One Asia,https://www.crunchbase.com/organization/cricket-one-asia,"Alternative Protein, Farmers Market, Farming, Information Technology, Internet, Internet of Things","Hanoi, NA - Vietnam, Vietnam",CricketOne leverages on IoT technology and the circular economy to produce the most sustainable and affordable protein from crickets.,"187,838",Active,2017-01-01,year,,,,,For Profit,http://cricketone.asia,"At Cricket One, we understand the struggling of poor farmers and commit to work together to improve their livelihood. They lease out the integrated container unit so that farmers can utilize their agricultural by-products to grow crickets productively, and train them the best practices and relevant technology. We acquire the output and process into  finished products. The farmers will be able to improve their income 9-fold compared to the old farming model. At Cricket One, They care about doing social goods to their planets and to the bottom of the pyramid. ",Early Stage Venture,,USD,
VNexpress,https://www.crunchbase.com/organization/vnexpress,"Media and Entertainment, News, Publishing","Hanoi, NA - Vietnam, Vietnam",VNexpress is a Vietnamese online newspaper that provides information about various local and international aspects.,"188,186",Active,2017-01-01,year,,,,,For Profit,http://vnexpress.net/,"VNexpress is a Vietnamese online newspaper that provides information about the world, events, businesses, entertainment, sports, education, tourism, science, legislations, economy, healthcare, and more.",,,,
Sero,https://www.crunchbase.com/organization/sero,"Agriculture, AgTech, Analytics, Artificial Intelligence (AI), Big Data, Computer Vision, Farming, Information Technology, Machine Learning","Hanoi, NA - Vietnam, Vietnam","Sero.ai is a crop intelligence company, that optimizes rice production with full-cycle data analytics.","188,594",Closed,2016-11-01,month,,,,none,For Profit,http://www.sero.ai/,"Sero.ai is a crop intelligence company, that optimizes rice production with full-cycle data analytics. We collect in-field data throughout the entire growth stage (images + sensors) to provide preventive recommendations via our computer vision technology, and production insights via partnerships with farmers and exporters.",Seed,,USD,
UrBox,https://www.crunchbase.com/organization/urbox,Gift,"Hanoi, NA - Vietnam, Vietnam",UrBox is a leading electronic gift company in Vietnam .,"195,611",Active,2017-01-01,year,,,,,For Profit,https://urbox.vn/,"UrBox is the leading electronic gift company in Vietnam with more than 3000 partners in the supplier system, UrBox.vn digitizes gifts with experienced e-vouchers to serve large customers in many fields.",Early Stage Venture,,USD,
