Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Enstack,https://www.crunchbase.com/organization/enstack,"E-Commerce, Information Technology, Software","Singapore, Central Region, Singapore",Enstack is an app-based omnichannel store builder that allows SMEs to build and run their business from their mobile phones.,"37,319",Active,2021-01-01,year,,,,,For Profit,http://www.enstack.com,"Enstack is an app-based omnichannel store builder that empowers SMEs to sell efficiently and effectively. Enstack enables small businesses to establish their online presence through a free web store, as well as expand their reach offline with a mobile POS solution. Enstack also offers multiple payment options, including cash on delivery, wallets, and credit cards, eliminating the hassle of paperwork, while simplifying the process of delivery bookings for both standard and same-day couriers, streamlining operations for businesses.",Early Stage Venture,3000000,USD,3000000
Degame,https://www.crunchbase.com/organization/degame,"Blockchain, Cryptocurrency, Gaming","Singapore, Central Region, Singapore","Degame is an NFT gaming platform that provides token analytics, tracking, research, gaming strategy, and IGO.","37,412",Active,2021-01-01,year,,,,,For Profit,https://www.pgslot.fo/,,Early Stage Venture,10200000,USD,10200000
Struct Finance,https://www.crunchbase.com/organization/struct-fi,"Decentralized Finance (DeFi), Financial Services, Information Technology","Singapore, Central Region, Singapore","Struct Finance enables structured products on Decentralized Finance. Customize, Compose, and Invest in Superior Financial Instruments.","37,623",Active,2021-01-01,year,,,,,For Profit,https://www.struct.fi/,"Struct Finance enables structured products on Decentralized Finance. Customize, Compose, and Invest in Superior Financial Instruments.",Seed,3900000,USD,3900000
Krystal,https://www.crunchbase.com/organization/krystal-0822,"Apps, Blockchain, FinTech, Information Technology, Software","Singapore, Central Region, Singapore",Krystal is a platform that makes it simple to use DeFi services and manage one's NFT portfolio to protect one's digital assets.,"38,251",Active,2021-01-01,year,,,,,For Profit,https://krystal.app,"Krystal is a multi-chain platform that simplifies and meets all of your DeFi requirements. You may trade and bridge tokens, generate passive income, use cutting-edge portfolio management and market analytics tools, and participate in token sales all from a single platform, KrystalGO.",Seed,6600000,USD,6600000
Antalpha,https://www.crunchbase.com/organization/antalpha,"Blockchain, Cryptocurrency, FinTech, Venture Capital","Singapore, Central Region, Singapore","Antalpha supports bold founders building early-stage, blockchain-enabled, web 3.0 companies.","38,365",Active,2021-01-01,year,,,,,For Profit,https://www.antalpha.com/,"Antalpha is a venture capital firm focused on early-stage blockchain companies. We leverage our strategic partnerships and years of experience in the blockchain space and cryptocurrency investments to help our portfolio companies build disruptive decentralized web 3.0 businesses.  Comprised of an international team of financial professionals and technology specialists that are leaders in their respective fields, Antalpha aims to support its portfolio companies by leveraging its insights, network, and access to proprietary resources.  Our headquarter is in Singapore, with offices in Hong Kong, Zurich, and San Francisco.",,,,
Strips Finance,https://www.crunchbase.com/organization/strips-finance,"Bitcoin, Cryptocurrency","Singapore, Central Region, Singapore","STRIPS was designed to allow users to trade, speculate, and hedge interest rates.","38,968",Active,2021-01-01,year,,,,,For Profit,https://strips.finance/,"STRIPS was designed to allow users to trade, speculate, and hedge interest rates. STRIPS cutting edge AMM technology allows for cross-chain yield markets on the most popular DeFi and CeFi platforms.",,19500000,USD,19500000
Pints.ai,https://www.crunchbase.com/organization/pints,FinTech,"Singapore, Central Region, Singapore",Own your AI - Use your confidential data with powerful AI model on-prem/on-private-cloud to automate your business with a peace of mind.,"39,646",Active,2021-01-01,year,,,,,For Profit,https://pints.ai,"Pints.ai provides a on-prem plug-n-play AI solution tailored for financial institutions, ensuring utmost confidentiality and secure handling of data. Merging the strengths of our proprietary large model, with industry-specific features, our Neuron AI is pre-trained in financial knowledge and seamlessly integrates with our clients' sensitive data. We swiftly empower financial entities, from retail banks to fintech startups, enhancing their sales and operations for a competitive, secure advantage.",Seed,1040000,USD,1040000
Cyber Sierra,https://www.crunchbase.com/organization/cyber-sierra-6728,"Compliance, Cyber Security, Insurance, InsurTech","Singapore, Central Region, Singapore","Cyber Sierra is a cybersecurity company that offers information security, governance, security, and insurance services for businesses.","40,293",Active,2021-01-01,year,,,,,For Profit,https://www.cybersierra.co,"Cyber Sierra is to increase the odds of startups succeeding and to eliminate luck from the equation, so founders can focus on innovating for the right reasons.",Seed,4300000,USD,4300000
Omni HR,https://www.crunchbase.com/organization/omni-hr,"Human Resources, SaaS, Software","Singapore, Central Region, Singapore","Omni HR helps companies automate their end-to-end employee journey including recruitment, onboarding.","41,819",Active,2021-01-01,year,,,,,For Profit,https://omnihr.co/,"Omni HR helps companies automate their end-to-end employee journey including recruitment, onboarding, time off, employee management, and more.",Seed,2400000,USD,2400000
OlaVM Technology,https://www.crunchbase.com/organization/olavm-technology-ltd,"Blockchain, Information Technology, Infrastructure, Privacy, Security, Web3","Singapore, Central Region, Singapore",Ola uses zero-knowledge technology to protect users' on-chain data and facilitate them with a more secure Web3 journey.,"42,232",Active,2021-01-01,year,,,,,For Profit,https://www.olavm.org/,"Ola is a ZKVM-based, privacy-focused, high-performance Layer 2 platform with a robust architecture that features programmable privacy, programmable scalability, and better developer compatibility. Ola is on a mission to help people gain complete control of their on-chain data and shape their own Web3 journey.",Seed,6000000,USD,6000000
Groundup.ai,https://www.crunchbase.com/organization/groundup-ai,"Artificial Intelligence (AI), Information Technology, Internet of Things, Machine Learning, Predictive Analytics, Software","Singapore, Central Region, Singapore",Groundup.ai helps industrial companies prevent unplanned downtime using our ‘proprietary IOT sensors and AI platform’.,"43,492",Active,2021-01-01,year,,,,,For Profit,https://groundup.ai,"Groundup.ai provides sound sensor, condition-based maintenance, internet of things, industry 4.0, condition-based maintenance, predictive maintenance, artificial intelligence, machine learning, computer vision, and safety monitoring services.",Seed,1800000,USD,1800000
gem.xyz,https://www.crunchbase.com/organization/gem-xyz,"B2B, Cryptocurrency, Information Services, Marketplace","Singapore, Central Region, Singapore",gem.xyz discover & buy NFTs across all marketplaces.,"43,921",Active,2021-01-01,year,2022-04-24,day,,,For Profit,https://www.gem.xyz/,"gem.xyz helps users to buy NFTs across multiple marketplaces in a single transaction, pay with any ERC-20 token rather than spending their ETH and view analytics such as sales volume, floor prices, and rarity-based ranking for NFT collections.",M&A,7000000,USD,7000000
GooseFX,https://www.crunchbase.com/organization/goosefx,"Internet, NFC, Non-Fungible Token (NFT), Trading Platform","Singapore, Central Region, Singapore",GooseFX is a full suite DeFi & NFT exchange built on Solana.,"44,512",Active,2021-01-01,year,,,,,For Profit,https://goosefx.io,"GooseFX is a full suite DeFi & NFT exchange. We provide the most efficient CLMM, DEX with perps, NFT Aggregator, and Single Sided Liquidity pools.",Seed,4500000,USD,4500000
UneMeta,https://www.crunchbase.com/organization/unemeta,Social Media,"Singapore, Central Region, Singapore",UneMeta is a curated social and NFT market space for quality and established IPs and icon.,"47,201",Active,2021-01-01,year,,,,,For Profit,https://unemeta.com/,UneMeta is a curated social and NFT market space for quality and established IPs and icon.,Seed,5000000,USD,5000000
Moom Health,https://www.crunchbase.com/organization/moom-health,"Dietary Supplements, Health Care","Singapore, Central Region, Singapore",Moom Health is health tech company develops natural remedies for the modern Asian woman in the form of expert-formulated supplements.,"47,893",Active,2021-01-01,year,,,,,For Profit,https://moom.health/,Moom Health is a health tech company that develops natural remedies for a modern Asian woman in the form of expert-formulated supplements.,Seed,1200000,SGD,852792
