Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
World Balance,https://www.crunchbase.com/organization/world-balance,"Consumer Goods, Retail, Shoes","Caloocan, Caloocan, Philippines","World Balance is engaged in the retail sale of men's, women's, and children's footwear, including athletic footwear.","260,012",Active,1980-01-01,year,,,,,For Profit,https://www.worldbalance.com.ph/,,,,,
General Telephone System,https://www.crunchbase.com/organization/general-telephone-system,"Internet, Telecommunications, VoIP","Candelaria, Quezon, Philippines","General Telephone System is a telecommunication company that offers telephony, data, internet, and interactive services.","261,097",Active,1977-09-07,day,,,,,For Profit,http://gentels.com,,,,,
Shakey's Pizza Asia Ventures,https://www.crunchbase.com/organization/shakey-s-pizza-asia-ventures-inc,"Restaurants, Snack Food","Manila, Manila, Philippines",Shakey's Pizza Asia Ventures is a restaurant that offers food services for customers.,"262,423",Active,1954-01-01,day,2019-04-29,day,,,For Profit,http://www.shakeyspizza.ph/,"Shakey's Pizza Asia Ventures is a restaurant that provides clients with meal services. They offer pizza, chicken mojos, group meals, pasta, combos, burgers, milk tea, starters, soups, salads, and drinks. They allow consumers to directly buy goods and services from a seller over the internet. Their products serve consumers.",IPO,,,
The Medical City,https://www.crunchbase.com/organization/the-medical-city-ortigas,"Health Care, Medical","Pasig, Rizal, Philippines",The Medical City is a leading private care hospital in the Philippines. It also operates satellite clinics nationwide.,"262,606",Active,1964-01-01,year,,,,,For Profit,http://www.themedicalcity.com/,"Professional Services is the owner and operator of The Medical City, a leading private care hospital in the Philippines. It also operates satellite clinics nationwide.  The company also operates clinical departments for ophthalmology, otolaryngology, pediatrics, and psychiatry. In addition, it offers special medical services, such as colorectal, acute stroke care, adult neurology, breast care, delivery and surgery suite, developmental pediatrics, emergency care, hemodialysis, home care, intensive care, laboratory, liver care, medical information, neonatal intensive care, nuclear medicine, orthopedic, ostomy and complex wound care, out-patient chemotherapy, pain, pharmacy, physical medicine, pulmonary, radiology, and snoring and sleep center, as well as ear, nose, and throat services.",Private Equity,,USD,
Goldilocks,https://www.crunchbase.com/organization/goldilocks,"Bakery, Delivery Service, Food and Beverage, Food Processing","Mandaluyong, Cavite, Philippines",Goldilocks is a restaurant and bakery.,"264,650",Active,1966-01-01,year,,,,,For Profit,https://www.goldilocks.com.ph,"Goldilocks Bakeshop produces bread and bakery products. The Company supplies bread and bread-type rolls, cakes, pies, chocolate popcorn, and other perishable bakery products. Goldilocks Bakeshop serves customers worldwide.",,,,
Monde Nissin,https://www.crunchbase.com/organization/monde-nissin,"Food and Beverage, Manufacturing","Makati, Manila, Philippines",Monde Nissin provides Filipinos with flavorful and convenient solutions for their meal and snacking needs.,"265,565",Active,1979-01-01,year,,,,,For Profit,http://www.mondenissin.com/,"Monde Nissin has been providing Filipinos with flavorful and convenient solutions for their meal and snacking needs, adhering to only the international standards in manufacturing.",,,,
ACOM Consumer Finance Corporation,https://www.crunchbase.com/organization/acom-consumer-finance-corporation,"Finance, Financial Services, Lending","Pasig, Rizal, Philippines",ACOM Consumer Finance Corporation is a lending company that provides cash loan services.,"265,826",Active,1978-01-01,year,,,,,For Profit,https://www.acom.com.ph,,,,,
Sta. Clara International,https://www.crunchbase.com/organization/sta-clara-internationa,"Civil Engineering, Construction, Infrastructure","Mandaluyong, Cavite, Philippines","Sta. Clara International is a full-service engineering, construction, development and management enterprise in the Philippines.","265,946",Active,1976-01-01,year,,,,,For Profit,https://staclara.com.ph,,,,,
Energy Development Corp.,https://www.crunchbase.com/organization/energy-development-corporation,"Clean Energy, Energy, Geothermal Energy, Hydroelectric, Renewable Energy","Pasig, Rizal, Philippines",Energy Development Corp. is a renewable energy company.,"266,050",Active,1976-01-01,day,2007-11-02,day,,,For Profit,https://energy.com.ph/,"Energy Development Corp. is a renewable power supplier and producer of geothermal energy on the market. They provide customer service, helpful salespeople, and transparent contracts. They operate geothermal, solar, wind, and hydroelectric power plants.",IPO,,,
Asia Brewery,https://www.crunchbase.com/organization/asia-brewery,"E-Commerce, Food and Beverage, Sales","Makati, Manila, Philippines",Asia Brewery is an e-commerce platform that offers alcoholic and non-alcoholic beverages.,"266,523",Active,1982-01-01,year,,,,,For Profit,https://asiabrewery.com,,,,,
MMG Group of Companies,https://www.crunchbase.com/organization/mmg-group-of-companies,"Freight Service, Logistics, Supply Chain Management","San Pedro, Laguna, Philippines",MMG is a logistics and supply chain company that specializes in freight forwarding and trucking services.,"267,479",Active,1973-01-01,year,,,,,For Profit,http://mmg-logistics.com/,"MMG is a logistics and supply chain company that specializes in freight forwarding and trucking services. The company was founded in 1973 and is based in Laguna, Philippines.",,,,
ICCP Venture Partners,https://www.crunchbase.com/organization/iccp-venture-partners,,"Makati, Manila, Philippines",ICCP Venture Partners is a venture capital firm that specializes in early stage technology investments and transpacific investing.,"268,641",Active,1988-01-01,year,,,,,For Profit,http://www.iccpventurepartners.com,ICCP Venture Partners is a venture capital firm that specializes in early stage technology investments and transpacific investing.,,,,
Rebisco Group Of Companies,https://www.crunchbase.com/organization/rebisco-group-of-companies,Food and Beverage,"Pasig, Rizal, Philippines",Rebisco is a snack food company.,"271,129",Active,1963-01-01,day,,,,,For Profit,http://rebisco.com.ph,,,,,
CLC Marketing Ventures,https://www.crunchbase.com/organization/clc-marketing-ventures,"Consumer Goods, Furniture, Manufacturing, Wholesale","Novaliches, Quezon City, Philippines",CLC Marketing Ventures manufactures and distributes of metal-tube based furniture products.,"274,083",Active,1983-01-01,year,,,,,For Profit,https://www.clcmv.com.ph,,,,,
Maria Reyna - Xavier University Hospital - MRXUH,https://www.crunchbase.com/organization/maria-reyna-xavier-university-hospital-mrxuh,"Health Care, Hospital, Medical, Training","Cagayan De Oro City, Cagayan de Oro, Philippines","Maria Reyna provides comprehensive, holistic and excellent medical care based on a christ-centred socially responsible model.","275,693",Active,1953-01-01,year,,,,,For Profit,https://www.mrxuh.com/,"Maria Reyna - Xavier University Hospital is committed to providing compassionate, competent and holistic health care to all, upholding Catholic teachings and bioethical principles, enhancing partnership in teaching, research and education and promoting socially responsive and innovative healthcare services at par with global standards.",,,,
Archipelago Builders,https://www.crunchbase.com/organization/archipelago-builders,"Civil Engineering, Commercial, Construction","Quezon, Quezon City, Philippines",Archipelago Builders is a civil engineering company that provides road construction and building construction services.,"275,964",Active,1965-01-01,year,,,,,For Profit,http://www.archipelagobuilderscorporation.com,"Archipelago Builders is a civil engineering company that specializes in commercial construction. The company's primary services include road construction and general contracting. Archipelago Builders also offers career opportunities in various fields, providing a platform for individuals to build their careers in the construction industry. The company operates actively and is known as Archipelago Builders Corporation. They also have a dedicated website for more information and contact purposes.",,,,
